1989/1/1	-5.78
1989/1/2	-8.78
1989/1/3	-8.33
1989/1/4	-8.56
1989/1/5	-10.94
1989/1/6	-8.72
1989/1/7	-6.17
1989/1/8	-9.67
1989/1/9	-9.28
1989/1/10	-6
1989/1/11	-12.11
1989/1/12	-13.61
1989/1/13	-14.72
1989/1/14	-14.78
1989/1/15	-13.5
1989/1/16	-10.33
1989/1/17	-4.39
1989/1/18	-6.11
1989/1/19	-8.06
1989/1/20	-10.61
1989/1/21	-9.83
1989/1/22	-7.22
1989/1/23	-9.33
1989/1/24	-13.83
1989/1/25	-14.06
1989/1/26	-15.33
1989/1/27	-15.83
1989/1/28	-16.17
1989/1/29	-15.28
1989/1/30	-16.78
1989/1/31	-16.83
1989/2/1	-11.11
1989/2/2	-4.83
1989/2/3	-14.83
1989/2/4	-14.83
1989/2/5	-16.44
1989/2/6	-13.22
1989/2/7	-14.39
1989/2/8	-18.83
1989/2/9	-13.44
1989/2/10	-14.06
1989/2/11	-11.72
1989/2/12	-12.72
1989/2/13	-17.94
1989/2/14	-17.94
1989/2/15	-12.78
1989/2/16	-6.61
1989/2/17	-9.89
1989/2/18	-10.72
1989/2/19	-10.28
1989/2/20	-13.22
1989/2/21	-12.78
1989/2/22	-12.5
1989/2/23	-14.22
1989/2/24	-16.33
1989/2/25	-15.11
1989/2/26	-13.44
1989/2/27	-5.83
1989/2/28	-9.28
1989/3/1	-16.33
1989/3/2	-14.5
1989/3/3	-13.39
1989/3/4	-14.56
1989/3/5	-17.33
1989/3/6	-19.39
1989/3/7	-20.67
1989/3/8	-18.22
1989/3/9	-17.83
1989/3/10	-15.72
1989/3/11	-12.61
1989/3/12	-12.83
1989/3/13	-12.33
1989/3/14	-6
1989/3/15	-4.72
1989/3/16	-9.44
1989/3/17	-16.11
1989/3/18	-16.94
1989/3/19	-16.94
1989/3/20	-17.44
1989/3/21	-15.78
1989/3/22	-15.11
1989/3/23	-13
1989/3/24	-13.22
1989/3/25	-11.11
1989/3/26	-7.17
1989/3/27	-14.72
1989/3/28	-16.17
1989/3/29	-8
1989/3/30	-15.44
1989/3/31	-10.67
1989/4/1	-11.5
1989/4/2	-8.44
1989/4/3	-8.22
1989/4/4	-8.78
1989/4/5	-8.78
1989/4/6	-9.44
1989/4/7	-9.72
1989/4/8	-7.83
1989/4/9	-7
1989/4/10	-8.94
1989/4/11	-8.33
1989/4/12	-14.22
1989/4/13	-14.94
1989/4/14	-12.72
1989/4/15	-10.61
1989/4/16	-1.11
1989/4/17	1.72
1989/4/18	0.56
1989/4/19	1.28
1989/4/20	-0.89
1989/4/21	5.89
1989/4/22	7.67
1989/4/23	2.89
1989/4/24	3.33
1989/4/25	3.44
1989/4/26	3.94
1989/4/27	-0.33
1989/4/28	0
1989/4/29	-1.17
1989/4/30	-3.61
1989/5/1	-3.89
1989/5/2	-5.11
